seq,is_true,is_ignore,path,x0,x1,y0,y1,col
0,False,False,../data/crops/crop6911.png,1964,1924,477,392,r
0,False,False,../data/crops/crop7075.png,454,414,569,484,g
0,False,False,../data/crops/crop7076.png,1009,969,166,81,g
0,False,False,../data/crops/crop7077.png,1171,1131,189,104,g
0,False,False,../data/crops/crop7078.png,987,947,190,105,g
0,False,False,../data/crops/crop7079.png,1926,1886,368,283,g
0,False,False,../data/crops/crop7080.png,329,289,222,137,g
0,False,False,../data/crops/crop7081.png,913,873,341,256,r
0,False,False,../data/crops/crop7082.png,918,878,311,226,g
0,False,False,../data/crops/crop7083.png,1120,1080,537,452,r
0,False,True,../data/crops/crop7084.png,1034,994,413,328,r
0,False,False,../data/crops/crop7085.png,1042,1002,516,431,r
0,False,False,../data/crops/crop7086.png,1510,1470,525,440,r
0,True,False,../data/crops/crop7087.png,1195,1155,498,413,r
0,False,False,../data/crops/crop7088.png,922,882,582,497,r
0,False,False,../data/crops/crop7089.png,857,817,130,45,g
0,False,False,../data/crops/crop7090.png,1748,1708,131,46,g
0,False,False,../data/crops/crop7091.png,1236,1196,145,60,g
0,False,False,../data/crops/crop7092.png,1409,1369,159,74,g
0,False,False,../data/crops/crop7093.png,1051,1011,192,107,g
0,False,False,../data/crops/crop7094.png,891,851,243,158,g
0,False,False,../data/crops/crop7095.png,810,770,303,218,g
0,True,False,../data/crops/crop7096.png,1206,1166,479,394,g
0,False,True,../data/crops/crop7097.png,1403,1363,330,245,g
0,False,True,../data/crops/crop7098.png,390,350,334,249,g
0,False,False,../data/crops/crop7099.png,850,810,515,430,g
0,False,False,../data/crops/crop7100.png,976,936,512,427,g
0,False,False,../data/crops/crop7101.png,1278,1238,135,50,g
0,False,False,../data/crops/crop7074.png,744,704,473,388,g
0,False,True,../data/crops/crop7102.png,1954,1914,453,368,r
0,False,False,../data/crops/crop7073.png,1189,1149,199,114,g
0,False,False,../data/crops/crop7071.png,995,955,451,366,r
0,False,False,../data/crops/crop7043.png,1939,1899,426,341,g
0,False,False,../data/crops/crop7044.png,455,415,129,44,g
0,False,False,../data/crops/crop7045.png,1464,1424,138,53,g
0,False,False,../data/crops/crop7046.png,1569,1529,177,92,g
0,False,False,../data/crops/crop7047.png,1516,1476,201,116,g
0,False,False,../data/crops/crop7048.png,513,473,253,168,g
0,False,False,../data/crops/crop7049.png,1262,1222,431,346,g
0,False,False,../data/crops/crop7050.png,1314,1274,510,425,g
0,False,False,../data/crops/crop7051.png,427,387,516,431,g
0,False,False,../data/crops/crop7052.png,180,140,545,460,g
0,False,True,../data/crops/crop7053.png,1094,1054,393,308,r
0,True,False,../data/crops/crop7054.png,1172,1132,453,368,r
0,False,False,../data/crops/crop7055.png,1103,1063,279,194,g
0,False,False,../data/crops/crop7056.png,1662,1622,505,420,r
0,False,False,../data/crops/crop7057.png,964,924,148,63,g
0,False,False,../data/crops/crop7058.png,936,896,286,201,g
0,False,False,../data/crops/crop7059.png,890,850,290,205,g
0,False,False,../data/crops/crop7060.png,1153,1113,203,118,g
0,False,False,../data/crops/crop7061.png,724,684,157,72,g
0,False,False,../data/crops/crop7062.png,642,602,150,65,g
0,False,False,../data/crops/crop7063.png,215,175,230,145,g
0,False,False,../data/crops/crop7064.png,398,358,241,156,g
0,False,False,../data/crops/crop7065.png,487,447,453,368,g
0,False,False,../data/crops/crop7066.png,1443,1403,153,68,g
0,False,False,../data/crops/crop7067.png,1267,1227,292,207,g
0,False,False,../data/crops/crop7068.png,1345,1305,291,206,g
0,False,False,../data/crops/crop7069.png,1295,1255,446,361,g
0,False,False,../data/crops/crop7072.png,1078,1038,417,332,g
0,False,False,../data/crops/crop7042.png,348,308,237,152,g
0,False,True,../data/crops/crop7103.png,1308,1268,461,376,r
0,False,False,../data/crops/crop7105.png,842,802,492,407,r
0,False,False,../data/crops/crop7138.png,1083,1043,475,390,g
0,False,False,../data/crops/crop7139.png,595,555,194,109,g
0,False,False,../data/crops/crop7140.png,717,677,270,185,g
0,False,False,../data/crops/crop7141.png,780,740,273,188,g
0,False,False,../data/crops/crop7142.png,1413,1373,133,48,g
0,False,False,../data/crops/crop7143.png,917,877,284,199,g
0,True,False,../data/crops/crop7144.png,105,65,302,217,r
0,True,False,../data/crops/crop7145.png,275,235,354,269,g
0,False,False,../data/crops/crop7146.png,952,912,530,445,g
0,False,False,../data/crops/crop7147.png,740,700,531,446,g
0,False,False,../data/crops/crop7148.png,935,895,158,73,g
0,False,False,../data/crops/crop7149.png,755,715,375,290,g
0,False,False,../data/crops/crop7150.png,895,855,495,410,r
0,False,False,../data/crops/crop7151.png,1066,1026,140,55,g
0,False,False,../data/crops/crop7152.png,888,848,272,187,g
0,False,False,../data/crops/crop7153.png,1494,1454,177,92,g
0,False,False,../data/crops/crop7154.png,1444,1404,208,123,g
0,False,False,../data/crops/crop7155.png,1409,1369,312,227,g
0,False,False,../data/crops/crop7156.png,1086,1046,494,409,g
0,False,False,../data/crops/crop7157.png,1158,1118,441,356,g
0,False,True,../data/crops/crop7158.png,360,320,440,355,r
0,True,False,../data/crops/crop7159.png,1350,1310,389,304,g
0,True,False,../data/crops/crop7160.png,637,597,405,320,g
0,True,False,../data/crops/crop7161.png,393,353,472,387,g
0,False,True,../data/crops/crop7162.png,578,538,332,247,r
0,False,True,../data/crops/crop7163.png,149,109,378,293,r
0,False,True,../data/crops/crop7164.png,1139,1099,419,334,r
0,False,False,../data/crops/crop7137.png,786,746,159,74,g
0,False,False,../data/crops/crop7104.png,902,862,490,405,r
0,False,False,../data/crops/crop7136.png,543,503,504,419,g
0,False,False,../data/crops/crop7134.png,1247,1207,321,236,g
0,False,False,../data/crops/crop7106.png,1307,1267,514,429,r
0,False,False,../data/crops/crop7107.png,1966,1926,203,118,g
0,True,False,../data/crops/crop7108.png,1130,1090,321,236,r
0,False,True,../data/crops/crop7109.png,1282,1242,424,339,r
0,False,False,../data/crops/crop7110.png,1218,1178,493,408,r
0,False,False,../data/crops/crop7111.png,517,477,250,165,g
0,True,False,../data/crops/crop7112.png,988,948,315,230,g
0,False,False,../data/crops/crop7113.png,538,498,485,400,g
0,False,False,../data/crops/crop7114.png,1147,1107,240,155,g
0,False,False,../data/crops/crop7115.png,1473,1433,503,418,r
0,False,False,../data/crops/crop7116.png,987,947,131,46,g
0,False,False,../data/crops/crop7117.png,1058,1018,148,63,g
0,False,False,../data/crops/crop7118.png,723,683,192,107,g
0,False,False,../data/crops/crop7119.png,271,231,406,321,g
0,False,False,../data/crops/crop7120.png,670,630,409,324,g
0,False,False,../data/crops/crop7121.png,716,676,159,74,g
0,False,False,../data/crops/crop7122.png,959,919,206,121,g
0,False,False,../data/crops/crop7123.png,1725,1685,440,355,g
0,False,False,../data/crops/crop7124.png,748,708,490,405,g
0,False,False,../data/crops/crop7125.png,1395,1355,489,404,g
0,False,False,../data/crops/crop7126.png,156,116,130,45,g
0,False,False,../data/crops/crop7127.png,906,866,296,211,g
0,False,False,../data/crops/crop7128.png,698,658,335,250,g
0,False,False,../data/crops/crop7130.png,59,19,585,500,g
0,False,False,../data/crops/crop7131.png,1463,1423,158,73,g
0,False,False,../data/crops/crop7132.png,1363,1323,208,123,g
0,False,False,../data/crops/crop7133.png,1201,1161,287,202,g
0,False,False,../data/crops/crop7135.png,750,710,501,416,g
0,False,False,../data/crops/crop7041.png,972,932,488,403,g
0,False,False,../data/crops/crop7040.png,1150,1110,185,100,g
0,True,False,../data/crops/crop7039.png,903,863,463,378,r
0,False,False,../data/crops/crop6946.png,1519,1479,548,463,r
0,False,False,../data/crops/crop6947.png,1380,1340,551,466,r
0,False,False,../data/crops/crop6948.png,745,705,168,83,g
0,False,False,../data/crops/crop6949.png,1153,1113,281,196,g
0,False,False,../data/crops/crop6950.png,468,428,338,253,g
0,False,False,../data/crops/crop6951.png,505,465,470,385,r
0,False,False,../data/crops/crop6952.png,1863,1823,566,481,r
0,False,False,../data/crops/crop6953.png,537,497,203,118,g
0,True,False,../data/crops/crop6956.png,489,449,350,265,g
0,False,False,../data/crops/crop6957.png,1566,1526,453,368,g
0,False,False,../data/crops/crop6958.png,1867,1827,478,393,g
0,False,False,../data/crops/crop6959.png,1035,995,491,406,r
0,False,False,../data/crops/crop6960.png,972,932,513,428,r
0,False,False,../data/crops/crop6961.png,717,677,555,470,r
0,False,False,../data/crops/crop6962.png,519,479,567,482,r
0,False,False,../data/crops/crop6963.png,289,249,140,55,g
0,False,False,../data/crops/crop6964.png,242,202,152,67,g
0,False,False,../data/crops/crop6965.png,756,716,447,362,g
0,True,False,../data/crops/crop6966.png,1111,1071,424,339,r
0,True,False,../data/crops/crop6967.png,756,716,484,399,r
0,False,False,../data/crops/crop6968.png,319,279,500,415,g
0,False,False,../data/crops/crop6969.png,279,239,536,451,g
0,False,False,../data/crops/crop6970.png,368,328,542,457,g
0,True,False,../data/crops/crop6971.png,1031,991,176,91,r
0,False,False,../data/crops/crop6972.png,873,833,482,397,r
0,False,False,../data/crops/crop6973.png,1161,1121,519,434,r
0,False,False,../data/crops/crop6974.png,940,900,525,440,r
0,False,False,../data/crops/crop6945.png,1841,1801,566,481,r
0,False,False,../data/crops/crop6975.png,810,770,531,446,r
0,False,False,../data/crops/crop6944.png,1327,1287,515,430,r
0,False,False,../data/crops/crop6942.png,1007,967,509,424,r
0,False,False,../data/crops/crop6912.png,1593,1553,532,447,g
0,False,False,../data/crops/crop6916.png,974,934,302,217,g
0,False,False,../data/crops/crop6917.png,479,439,634,549,g
0,False,True,../data/crops/crop6918.png,1111,1071,367,282,r
0,False,False,../data/crops/crop6919.png,1090,1050,491,406,r
0,False,False,../data/crops/crop6920.png,1024,984,189,104,g
0,False,False,../data/crops/crop6921.png,1106,1066,241,156,g
0,False,False,../data/crops/crop6922.png,1113,1073,475,390,r
0,False,False,../data/crops/crop6923.png,1073,1033,506,421,r
0,False,False,../data/crops/crop6924.png,591,551,140,55,g
0,False,True,../data/crops/crop6925.png,1108,1068,356,271,g
0,True,False,../data/crops/crop6926.png,1166,1126,419,334,g
0,True,False,../data/crops/crop6927.png,770,730,173,88,r
0,True,False,../data/crops/crop6928.png,1127,1087,167,82,r
0,True,False,../data/crops/crop6929.png,1281,1241,165,80,r
0,True,False,../data/crops/crop6930.png,515,475,394,309,r
0,True,False,../data/crops/crop6931.png,1578,1538,423,338,r
0,False,False,../data/crops/crop6932.png,846,806,441,356,r
0,False,False,../data/crops/crop6933.png,1976,1936,443,358,r
0,False,False,../data/crops/crop6934.png,787,747,461,376,r
0,False,False,../data/crops/crop6935.png,505,465,461,376,r
0,True,False,../data/crops/crop6936.png,1578,1538,467,382,r
0,False,False,../data/crops/crop6937.png,690,650,500,415,r
0,False,False,../data/crops/crop6938.png,864,824,510,425,r
0,False,False,../data/crops/crop6939.png,536,496,504,419,r
0,False,False,../data/crops/crop6940.png,1508,1468,531,446,r
0,False,False,../data/crops/crop6941.png,1653,1613,511,426,r
0,False,False,../data/crops/crop6943.png,449,409,513,428,r
0,False,False,../data/crops/crop6976.png,1631,1591,131,46,g
0,True,False,../data/crops/crop6977.png,1666,1626,290,205,g
0,False,False,../data/crops/crop6978.png,1109,1069,519,434,r
0,False,False,../data/crops/crop7012.png,716,676,149,64,g
0,False,False,../data/crops/crop7013.png,961,921,192,107,g
0,False,False,../data/crops/crop7014.png,494,454,476,391,r
0,False,False,../data/crops/crop7015.png,1262,1222,333,248,g
0,False,False,../data/crops/crop7016.png,1374,1334,364,279,g
0,False,False,../data/crops/crop7017.png,1657,1617,141,56,g
0,False,False,../data/crops/crop7018.png,590,550,555,470,g
0,True,False,../data/crops/crop7019.png,1369,1329,396,311,r
0,False,False,../data/crops/crop7020.png,1016,976,448,363,r
0,False,False,../data/crops/crop7021.png,959,919,453,368,r
0,False,False,../data/crops/crop7022.png,966,926,202,117,g
0,False,True,../data/crops/crop7023.png,1622,1582,248,163,g
0,False,False,../data/crops/crop7024.png,1818,1778,584,499,r
0,False,False,../data/crops/crop7025.png,1472,1432,536,451,r
0,False,False,../data/crops/crop7026.png,511,471,254,169,g
0,False,False,../data/crops/crop7027.png,473,433,314,229,g
0,False,False,../data/crops/crop7028.png,477,437,388,303,g
0,False,False,../data/crops/crop7029.png,262,222,512,427,g
0,False,False,../data/crops/crop7030.png,1210,1170,179,94,g
0,False,False,../data/crops/crop7031.png,921,881,214,129,g
0,False,False,../data/crops/crop7032.png,385,345,521,436,r
0,False,False,../data/crops/crop7033.png,329,289,521,436,r
0,False,False,../data/crops/crop7034.png,891,851,491,406,r
0,False,False,../data/crops/crop7035.png,1053,1013,517,432,r
0,False,False,../data/crops/crop7036.png,1248,1208,542,457,r
0,False,False,../data/crops/crop7037.png,754,714,143,58,g
0,True,False,../data/crops/crop7038.png,1104,1064,411,326,r
0,False,False,../data/crops/crop7011.png,1014,974,134,49,g
0,False,False,../data/crops/crop7010.png,606,566,166,81,g
0,False,False,../data/crops/crop7009.png,722,682,255,170,g
0,False,False,../data/crops/crop7008.png,1611,1571,231,146,g
0,False,False,../data/crops/crop6979.png,1477,1437,169,84,g
0,False,False,../data/crops/crop6980.png,440,400,504,419,g
0,False,False,../data/crops/crop6981.png,1071,1031,522,437,r
0,False,False,../data/crops/crop6982.png,1177,1137,523,438,r
0,False,False,../data/crops/crop6983.png,947,907,186,101,g
0,False,False,../data/crops/crop6984.png,958,918,478,393,g
0,False,False,../data/crops/crop6985.png,1655,1615,325,240,r
0,False,False,../data/crops/crop6986.png,1069,1029,487,402,r
0,False,False,../data/crops/crop6987.png,1225,1185,507,422,r
0,False,False,../data/crops/crop6988.png,1158,1118,515,430,r
0,True,False,../data/crops/crop6989.png,1146,1106,382,297,g
0,True,False,../data/crops/crop6990.png,1052,1012,391,306,g
0,False,True,../data/crops/crop6991.png,1350,1310,363,278,r
0,False,False,../data/crops/crop6660.png,1193,1153,529,444,r
0,False,False,../data/crops/crop6992.png,613,573,172,87,g
0,False,False,../data/crops/crop6995.png,727,687,482,397,g
0,False,False,../data/crops/crop6996.png,786,746,485,400,g
0,False,False,../data/crops/crop6997.png,1471,1431,178,93,g
0,False,False,../data/crops/crop6998.png,990,950,194,109,g
0,False,True,../data/crops/crop6999.png,1134,1094,429,344,g
0,False,False,../data/crops/crop7000.png,191,151,481,396,g
0,False,False,../data/crops/crop7001.png,711,671,135,50,g
0,False,False,../data/crops/crop7002.png,1331,1291,330,245,g
0,False,False,../data/crops/crop7003.png,1753,1713,497,412,r
0,False,False,../data/crops/crop7004.png,843,803,541,456,r
0,False,False,../data/crops/crop7005.png,44,4,139,54,g
0,False,False,../data/crops/crop7006.png,121,81,155,70,g
0,False,False,../data/crops/crop7007.png,1719,1679,226,141,g
0,True,False,../data/crops/crop6994.png,1075,1035,402,317,r
0,False,False,../data/crops/crop7165.png,1580,1540,392,307,r
0,False,False,../data/crops/crop6659.png,1089,1049,525,440,r
0,False,True,../data/crops/crop6657.png,1402,1362,396,311,r
0,False,False,../data/crops/crop6312.png,1635,1595,457,372,r
0,False,True,../data/crops/crop6313.png,1022,982,471,386,r
0,False,True,../data/crops/crop6314.png,1263,1223,470,385,r
0,False,False,../data/crops/crop6315.png,1635,1595,523,438,r
0,False,False,../data/crops/crop6316.png,1240,1200,526,441,r
0,False,False,../data/crops/crop6317.png,1320,1280,526,441,r
0,False,True,../data/crops/crop6318.png,1013,973,438,353,g
0,False,True,../data/crops/crop6319.png,1130,1090,457,372,g
0,True,False,../data/crops/crop6320.png,1869,1829,296,211,r
0,False,True,../data/crops/crop6321.png,1552,1512,315,230,r
0,True,False,../data/crops/crop6322.png,1451,1411,376,291,r
0,True,False,../data/crops/crop6323.png,1012,972,381,296,r
0,False,True,../data/crops/crop6324.png,665,625,382,297,r
0,False,True,../data/crops/crop6325.png,1673,1633,394,309,r
0,False,True,../data/crops/crop6326.png,710,670,419,334,r
0,False,False,../data/crops/crop6327.png,881,841,532,447,r
0,False,False,../data/crops/crop6328.png,315,275,230,145,g
0,False,True,../data/crops/crop6329.png,1653,1613,385,300,g
0,False,True,../data/crops/crop6330.png,709,669,389,304,g
0,True,False,../data/crops/crop6331.png,1262,1222,397,312,g
0,False,False,../data/crops/crop6332.png,1192,1152,521,436,r
0,False,False,../data/crops/crop6333.png,1079,1039,523,438,r
0,False,True,../data/crops/crop6334.png,1348,1308,409,324,g
0,False,False,../data/crops/crop6335.png,445,405,529,444,g
0,False,False,../data/crops/crop6336.png,596,556,535,450,g
0,False,False,../data/crops/crop6337.png,1108,1068,466,381,r
0,False,False,../data/crops/crop6338.png,1101,1061,524,439,r
0,True,False,../data/crops/crop6311.png,1203,1163,413,328,r
0,False,False,../data/crops/crop6339.png,1003,963,527,442,r
0,True,False,../data/crops/crop6310.png,1078,1038,401,316,r
0,False,False,../data/crops/crop6308.png,59,19,592,507,r
0,False,True,../data/crops/crop6281.png,332,292,334,249,r
0,False,True,../data/crops/crop6282.png,553,513,414,329,r
0,False,False,../data/crops/crop6283.png,1598,1558,436,351,r
0,False,False,../data/crops/crop6284.png,624,584,462,377,r
0,True,False,../data/crops/crop6285.png,904,864,466,381,r
0,False,False,../data/crops/crop6286.png,1390,1350,509,424,r
0,False,False,../data/crops/crop6287.png,1016,976,536,451,r
0,False,False,../data/crops/crop6288.png,1178,1138,534,449,r
0,False,False,../data/crops/crop6289.png,1521,1481,588,503,r
0,False,False,../data/crops/crop6290.png,1750,1710,593,508,r
0,False,False,../data/crops/crop6291.png,1404,1364,417,332,g
0,True,False,../data/crops/crop6292.png,904,864,474,389,g
0,False,False,../data/crops/crop6293.png,952,912,473,388,g
0,True,False,../data/crops/crop6294.png,1034,994,362,277,r
0,False,True,../data/crops/crop6295.png,1032,992,429,344,r
0,False,True,../data/crops/crop6296.png,1355,1315,450,365,r
0,True,False,../data/crops/crop6297.png,736,696,466,381,r
0,False,False,../data/crops/crop6298.png,1298,1258,516,431,r
0,False,False,../data/crops/crop6299.png,1000,960,529,444,r
0,True,False,../data/crops/crop6300.png,1449,1409,422,337,g
0,False,False,../data/crops/crop6301.png,916,876,468,383,g
0,False,False,../data/crops/crop6302.png,1427,1387,493,408,g
0,False,False,../data/crops/crop6303.png,920,880,588,503,g
0,False,False,../data/crops/crop6304.png,1077,1037,525,440,r
0,False,False,../data/crops/crop6305.png,1168,1128,528,443,r
0,False,False,../data/crops/crop6306.png,387,347,535,450,r
0,False,False,../data/crops/crop6307.png,221,181,590,505,r
0,False,False,../data/crops/crop6309.png,238,198,478,393,g
0,False,True,../data/crops/crop6280.png,1599,1559,320,235,r
0,True,False,../data/crops/crop6340.png,1137,1097,326,241,g
0,False,True,../data/crops/crop6342.png,1130,1090,391,306,g
0,False,False,../data/crops/crop6375.png,501,461,194,109,g
0,False,False,../data/crops/crop6376.png,1365,1325,201,116,g
0,False,False,../data/crops/crop6377.png,1256,1216,241,156,g
0,False,False,../data/crops/crop6378.png,691,651,429,344,g
0,True,False,../data/crops/crop6379.png,1038,998,464,379,g
0,False,True,../data/crops/crop6380.png,1106,1066,514,429,r
0,False,False,../data/crops/crop6381.png,421,381,588,503,r
0,False,False,../data/crops/crop6382.png,1176,1136,147,62,g
0,True,False,../data/crops/crop6383.png,980,940,164,79,g
0,False,False,../data/crops/crop6384.png,940,900,254,169,g
0,False,False,../data/crops/crop6385.png,942,902,316,231,g
0,False,True,../data/crops/crop6386.png,662,622,365,280,g
0,False,True,../data/crops/crop6387.png,1237,1197,385,300,g
0,True,False,../data/crops/crop6388.png,1112,1072,427,342,g
0,True,False,../data/crops/crop6389.png,1026,986,428,343,g
0,False,False,../data/crops/crop6390.png,868,828,467,382,g
0,False,False,../data/crops/crop6391.png,564,524,562,477,g
0,False,False,../data/crops/crop6392.png,1499,1459,505,420,r
0,False,False,../data/crops/crop6393.png,970,930,507,422,r
0,False,False,../data/crops/crop6394.png,830,790,518,433,r
0,False,False,../data/crops/crop6395.png,231,191,131,46,g
0,True,False,../data/crops/crop6396.png,1235,1195,216,131,g
0,True,False,../data/crops/crop6397.png,1000,960,225,140,g
0,True,False,../data/crops/crop6398.png,1297,1257,330,245,g
0,True,False,../data/crops/crop6399.png,1044,1004,366,281,g
0,True,False,../data/crops/crop6400.png,1466,1426,367,282,g
0,False,False,../data/crops/crop6401.png,1846,1806,387,302,g
0,False,False,../data/crops/crop6374.png,399,359,568,483,r
0,False,False,../data/crops/crop6341.png,1895,1855,360,275,g
0,False,False,../data/crops/crop6373.png,678,638,554,469,r
0,False,False,../data/crops/crop6371.png,1650,1610,175,90,g
0,True,False,../data/crops/crop6343.png,1238,1198,427,342,g
0,False,False,../data/crops/crop6344.png,958,918,478,393,g
0,True,False,../data/crops/crop6345.png,828,788,497,412,g
0,False,False,../data/crops/crop6346.png,366,326,381,296,r
0,False,False,../data/crops/crop6347.png,1126,1086,538,453,r
0,False,False,../data/crops/crop6348.png,1455,1415,538,453,r
0,False,False,../data/crops/crop6349.png,999,959,540,455,r
0,False,False,../data/crops/crop6350.png,1306,1266,545,460,r
0,False,False,../data/crops/crop6351.png,1978,1938,585,500,r
0,False,False,../data/crops/crop6352.png,1354,1314,137,52,g
0,True,False,../data/crops/crop6353.png,1110,1070,373,288,g
0,True,False,../data/crops/crop6354.png,1183,1143,438,353,g
0,False,False,../data/crops/crop6355.png,464,424,449,364,g
0,False,False,../data/crops/crop6356.png,395,355,532,447,g
0,False,False,../data/crops/crop6357.png,1563,1523,530,445,r
0,False,False,../data/crops/crop6358.png,1044,1004,539,454,r
0,False,False,../data/crops/crop6359.png,1811,1771,542,457,r
0,True,False,../data/crops/crop6360.png,1393,1353,336,251,g
0,True,False,../data/crops/crop6361.png,467,427,395,310,g
0,False,True,../data/crops/crop6362.png,507,467,438,353,g
0,False,True,../data/crops/crop6363.png,1050,1010,409,324,r
0,False,False,../data/crops/crop6364.png,1376,1336,520,435,r
0,False,False,../data/crops/crop6366.png,1374,1334,368,283,g
0,True,False,../data/crops/crop6367.png,1273,1233,421,336,r
0,False,False,../data/crops/crop6368.png,553,513,421,336,r
0,False,False,../data/crops/crop6369.png,132,92,367,282,g
0,False,False,../data/crops/crop6370.png,466,426,390,305,g
0,False,False,../data/crops/crop6372.png,1227,1187,527,442,r
0,False,True,../data/crops/crop6402.png,959,919,413,328,g
0,False,False,../data/crops/crop6279.png,851,811,629,544,g
0,False,False,../data/crops/crop6277.png,1096,1056,619,534,r
0,False,False,../data/crops/crop6187.png,1818,1778,606,521,g
0,False,False,../data/crops/crop6188.png,1523,1483,545,460,r
0,False,False,../data/crops/crop6189.png,1377,1337,547,462,r
0,False,False,../data/crops/crop6190.png,277,237,147,62,g
0,False,False,../data/crops/crop6191.png,315,275,168,83,g
0,False,False,../data/crops/crop6192.png,516,476,208,123,g
0,True,False,../data/crops/crop6193.png,1234,1194,332,247,g
0,True,False,../data/crops/crop6194.png,1090,1050,336,251,g
0,True,False,../data/crops/crop6195.png,1355,1315,420,335,g
0,False,True,../data/crops/crop6196.png,998,958,421,336,g
0,False,False,../data/crops/crop6197.png,932,892,464,379,g
0,False,False,../data/crops/crop6198.png,144,104,487,402,g
0,False,False,../data/crops/crop6199.png,241,201,490,405,g
0,True,False,../data/crops/crop6200.png,163,123,478,393,r
0,False,False,../data/crops/crop6201.png,761,721,238,153,g
0,False,False,../data/crops/crop6202.png,118,78,501,416,g
0,False,False,../data/crops/crop6203.png,937,897,520,435,g
0,True,False,../data/crops/crop6204.png,857,817,345,260,r
0,True,False,../data/crops/crop6205.png,708,668,349,264,r
0,True,False,../data/crops/crop6206.png,633,593,402,317,r
0,True,False,../data/crops/crop6207.png,926,886,415,330,r
0,False,False,../data/crops/crop6208.png,778,738,458,373,r
0,False,False,../data/crops/crop6209.png,1788,1748,539,454,r
0,False,False,../data/crops/crop6210.png,1987,1947,539,454,r
0,True,False,../data/crops/crop6211.png,1878,1838,329,244,g
0,True,False,../data/crops/crop6212.png,1026,986,506,421,r
0,False,False,../data/crops/crop6213.png,958,918,509,424,r
0,False,False,../data/crops/crop6186.png,1702,1662,578,493,g
0,False,False,../data/crops/crop6214.png,900,860,512,427,r
0,False,False,../data/crops/crop6185.png,1696,1656,536,451,g
0,False,False,../data/crops/crop6183.png,1753,1713,442,357,g
0,False,True,../data/crops/crop6155.png,437,397,425,340,g
0,False,False,../data/crops/crop6156.png,982,942,497,412,r
0,False,False,../data/crops/crop6157.png,1121,1081,529,444,r
0,False,False,../data/crops/crop6158.png,65,25,142,57,g
0,False,False,../data/crops/crop6159.png,501,461,166,81,g
0,False,False,../data/crops/crop6160.png,681,641,184,99,g
0,False,False,../data/crops/crop6161.png,107,67,196,111,g
0,False,False,../data/crops/crop6162.png,149,109,213,128,g
0,False,False,../data/crops/crop6163.png,1420,1380,230,145,g
0,False,False,../data/crops/crop6164.png,352,312,270,185,g
0,False,False,../data/crops/crop6165.png,812,772,498,413,g
0,False,False,../data/crops/crop6166.png,257,217,532,447,g
0,False,False,../data/crops/crop6167.png,183,143,549,464,g
0,False,False,../data/crops/crop6168.png,1473,1433,487,402,r
0,False,False,../data/crops/crop6169.png,1269,1229,520,435,r
0,False,False,../data/crops/crop6170.png,1367,1327,522,437,r
0,False,False,../data/crops/crop6171.png,1045,1005,531,446,r
0,False,False,../data/crops/crop6172.png,1154,1114,532,447,r
0,False,False,../data/crops/crop6174.png,957,917,155,70,g
0,False,False,../data/crops/crop6175.png,1741,1701,236,151,g
0,False,False,../data/crops/crop6176.png,1341,1301,279,194,g
0,False,True,../data/crops/crop6177.png,1551,1511,291,206,g
0,False,True,../data/crops/crop6178.png,624,584,353,268,g
0,False,True,../data/crops/crop6179.png,1563,1523,363,278,g
0,False,False,../data/crops/crop6180.png,1671,1631,363,278,g
0,False,True,../data/crops/crop6181.png,1539,1499,415,330,g
0,False,False,../data/crops/crop6182.png,1993,1953,422,337,g
0,False,False,../data/crops/crop6184.png,1978,1938,472,387,g
0,False,False,../data/crops/crop6278.png,1062,1022,397,312,g
0,False,False,../data/crops/crop6215.png,1750,1710,150,65,g
0,False,False,../data/crops/crop6217.png,1927,1887,131,46,g
0,False,False,../data/crops/crop6250.png,449,409,144,59,g
0,False,False,../data/crops/crop6251.png,786,746,157,72,g
0,False,False,../data/crops/crop6252.png,942,902,423,338,r
0,False,False,../data/crops/crop6253.png,1055,1015,507,422,r
0,False,False,../data/crops/crop6254.png,784,744,537,452,r
0,False,False,../data/crops/crop6255.png,890,850,539,454,r
0,False,False,../data/crops/crop6256.png,1235,1195,236,151,g
0,False,False,../data/crops/crop6257.png,921,881,458,373,g
0,False,False,../data/crops/crop6258.png,771,731,491,406,g
0,False,False,../data/crops/crop6259.png,1864,1824,522,437,g
0,False,False,../data/crops/crop6260.png,822,782,487,402,r
0,False,False,../data/crops/crop6261.png,730,690,490,405,r
0,False,False,../data/crops/crop6262.png,924,884,141,56,g
0,False,False,../data/crops/crop6263.png,940,900,196,111,g
0,False,False,../data/crops/crop6264.png,375,335,195,110,g
0,False,True,../data/crops/crop6265.png,1583,1543,213,128,g
0,True,False,../data/crops/crop6266.png,1260,1220,311,226,g
0,True,False,../data/crops/crop6267.png,825,785,330,245,g
0,True,False,../data/crops/crop6268.png,805,765,400,315,g
0,False,False,../data/crops/crop6269.png,2043,2003,434,349,g
0,False,True,../data/crops/crop6270.png,860,820,460,375,r
0,False,False,../data/crops/crop6271.png,1099,1059,512,427,r
0,False,False,../data/crops/crop6272.png,597,557,206,121,g
0,False,False,../data/crops/crop6273.png,589,549,251,166,g
0,False,False,../data/crops/crop6274.png,1553,1513,497,412,r
0,False,False,../data/crops/crop6275.png,1182,1142,548,463,r
0,False,False,../data/crops/crop6276.png,900,860,617,532,r
0,False,False,../data/crops/crop6249.png,517,477,531,446,r
0,False,False,../data/crops/crop6216.png,1822,1782,133,48,g
